"","loan_installements_id","installment_number","loan_request_id","installment_amount","due_amount","penalty_accumulated","installment_due_date","penalty_paid","last_payment_date","created_date.x","updated_date","updated_by","extension_due_date","penalty_calculation_date","created_date.y"
"4346",27996,2,28791,18333,0,0,"2017-06-09 12:00:00",0,"2017-06-08 00:00:00","2017-04-10 08:48:23","2017-06-08 06:40:49",3,"2017-06-16 12:00:00",NA,"2017-04-10 08:48:23"
"4347",27997,3,28791,18334,0,0,"2017-07-09 12:00:00",0,"2017-07-07 00:00:00","2017-04-10 08:48:23","2017-07-07 05:41:21",3,"2017-07-16 12:00:00",NA,"2017-04-10 08:48:23"
"4348",27998,3,28797,10000,0,0,"2017-07-09 12:00:01",0,"2017-06-01 00:00:00","2017-04-10 09:23:51","2017-06-01 09:40:47",3,"2017-07-16 12:00:01",NA,"2017-04-10 09:23:51"
"4349",27999,2,28797,10000,0,0,"2017-06-09 12:00:01",0,"2017-06-01 00:00:00","2017-04-10 09:23:51","2017-06-01 09:40:47",3,"2017-06-16 12:00:01",NA,"2017-04-10 09:23:51"
"4350",28000,1,28797,10000,0,0,"2017-05-10 12:00:01",0,"2017-05-10 00:00:00","2017-04-10 09:23:51","2017-05-10 05:40:44",3,"2017-05-17 12:00:01",NA,"2017-04-10 09:23:51"
"4351",28013,3,28804,15000,0,0,"2017-07-09 12:00:00",0,"2017-07-05 00:00:00","2017-04-10 09:58:23","2017-07-05 11:41:15",3,"2017-07-16 12:00:00",NA,"2017-04-10 09:58:23"
"4352",28014,1,28804,15000,0,0,"2017-05-10 12:00:00",0,"2017-05-09 00:00:00","2017-04-10 09:58:23","2017-05-09 06:40:46",3,"2017-05-17 12:00:00",NA,"2017-04-10 09:58:23"
"4353",28015,2,28804,15000,0,0,"2017-06-09 12:00:00",0,"2017-06-09 00:00:00","2017-04-10 09:58:23","2017-06-09 11:41:05",3,"2017-06-16 12:00:00",NA,"2017-04-10 09:58:23"
"4354",28034,2,28837,11666,0,0,"2017-06-09 12:00:01",0,"2017-05-17 00:00:00","2017-04-10 11:47:07","2017-05-17 13:40:27",3,"2017-06-16 12:00:01",NA,"2017-04-10 11:47:07"
"4355",28035,1,28837,11666,0,0,"2017-05-10 12:00:01",0,"2017-05-17 00:00:00","2017-04-10 11:47:07","2017-05-17 13:40:27",3,"2017-05-17 12:00:01",NA,"2017-04-10 11:47:07"
"4356",28036,3,28837,11668,0,0,"2017-07-09 12:00:01",0,"2017-05-17 00:00:00","2017-04-10 11:47:07","2017-05-17 13:40:27",3,"2017-07-16 12:00:01",NA,"2017-04-10 11:47:07"
"4357",28037,3,28838,13334,0,0,"2017-07-09 12:00:00",0,"2017-05-09 00:00:00","2017-04-10 11:53:12","2017-05-09 03:40:33",3,"2017-07-16 12:00:00",NA,"2017-04-10 11:53:12"
"4358",28038,2,28838,13333,0,0,"2017-06-09 12:00:00",0,"2017-05-09 00:00:00","2017-04-10 11:53:12","2017-05-09 03:40:33",3,"2017-06-16 12:00:00",NA,"2017-04-10 11:53:12"
"4359",28039,1,28838,13333,0,0,"2017-05-10 12:00:00",0,"2017-05-09 00:00:00","2017-04-10 11:53:12","2017-05-09 03:40:33",3,"2017-05-17 12:00:00",NA,"2017-04-10 11:53:12"
"4360",28040,3,28842,33334,0,16640,"2017-07-09 12:00:00",9,"2018-03-09 00:00:00","2017-04-10 12:03:24","2018-03-09 09:52:18",3,"2017-07-16 12:00:00","2018-03-05 00:32:50","2017-04-10 12:03:21"
"4361",28041,2,28842,33333,0,2667,"2017-06-09 12:00:00",2667,"2017-07-02 00:00:00","2017-04-10 12:03:24","2017-07-01 21:40:35",3,"2017-06-16 12:00:00","2017-07-01 00:11:16","2017-04-10 12:03:21"
"4362",28042,1,28842,33333,0,2667,"2017-05-10 12:00:00",2667,"2017-07-02 00:00:00","2017-04-10 12:03:24","2017-07-01 21:40:35",3,"2017-05-17 12:00:00","2017-06-01 00:11:10","2017-04-10 12:03:21"
"4363",28046,2,28849,15000,0,2400,"2017-06-09 12:00:00",2400,"2017-08-03 00:00:00","2017-04-10 12:33:10","2017-08-04 09:38:42",3,"2017-06-16 12:00:00","2017-07-29 00:12:01","2017-04-10 12:33:10"
"4364",28047,3,28849,15000,0,1780,"2017-07-09 12:00:00",1780,"2017-08-31 00:00:00","2017-04-10 12:33:10","2017-08-31 12:44:29",3,"2017-07-16 12:00:00","2017-08-28 00:11:34","2017-04-10 12:33:10"
"4365",28048,1,28849,15000,0,3600,"2017-05-10 12:00:00",3600,"2017-08-01 00:00:00","2017-04-10 12:33:10","2017-08-01 11:42:45",3,"2017-05-17 12:00:00","2017-07-27 00:11:57","2017-04-10 12:33:10"
"4366",28055,2,28856,10000,0,0,"2017-06-09 12:00:01",0,"2017-06-08 00:00:00","2017-04-10 12:53:40","2017-06-08 17:40:29",3,"2017-06-16 12:00:01",NA,"2017-04-10 12:53:40"
"4367",28056,1,28856,10000,0,600,"2017-05-10 12:00:01",600,"2017-05-31 00:00:00","2017-04-10 12:53:40","2017-05-31 10:41:04",3,"2017-05-17 12:00:01","2017-05-25 00:11:08","2017-04-10 12:53:40"
"4368",28057,3,28856,10000,0,0,"2017-07-09 12:00:01",0,"2017-07-10 00:00:00","2017-04-10 12:53:40","2017-07-10 03:40:37",3,"2017-07-16 12:00:01",NA,"2017-04-10 12:53:40"
"4369",28091,2,28883,8333,0,0,"2017-06-09 12:00:01",0,"2017-05-29 00:00:00","2017-04-10 15:21:41","2017-05-29 10:40:52",3,"2017-06-16 12:00:01",NA,"2017-04-10 15:21:41"
"4370",28092,1,28883,8333,0,500,"2017-05-10 12:00:01",500,"2017-05-29 00:00:00","2017-04-10 15:21:41","2017-05-29 10:40:52",3,"2017-05-17 12:00:01","2017-05-25 00:11:09","2017-04-10 15:21:41"
"4371",28093,3,28883,8334,0,0,"2017-07-09 12:00:01",0,"2017-05-29 00:00:00","2017-04-10 15:21:41","2017-05-29 10:40:52",3,"2017-07-16 12:00:01",NA,"2017-04-10 15:21:41"
"4372",28103,1,28900,11666,0,0,"2017-05-10 12:00:00",0,"2017-05-16 00:00:00","2017-04-10 19:20:11","2017-05-16 10:40:58",3,"2017-05-17 12:00:00",NA,"2017-04-10 19:20:11"
"4373",28104,3,28900,11668,0,0,"2017-07-09 12:00:00",0,"2017-06-23 00:00:00","2017-04-10 19:20:11","2017-06-23 13:40:42",3,"2017-07-16 12:00:00",NA,"2017-04-10 19:20:11"
"4374",28105,2,28900,11666,0,0,"2017-06-09 12:00:00",0,"2017-06-15 00:00:00","2017-04-10 19:20:11","2017-06-15 11:40:42",3,"2017-06-16 12:00:00",NA,"2017-04-10 19:20:11"
"4375",28130,3,28918,18334,0,0,"2017-07-10 12:00:01",0,"2017-07-04 00:00:00","2017-04-11 04:24:10","2017-07-04 07:41:16",3,"2017-07-17 12:00:01",NA,"2017-04-11 04:24:10"
"4376",28131,2,28918,18333,0,0,"2017-06-10 12:00:01",0,"2017-06-06 00:00:00","2017-04-11 04:24:10","2017-06-06 08:40:59",3,"2017-06-17 12:00:01",NA,"2017-04-11 04:24:10"
"4377",28132,1,28918,18333,0,733,"2017-05-11 12:00:01",733,"2017-05-23 00:00:00","2017-04-11 04:24:10","2017-05-23 07:40:31",3,"2017-05-18 12:00:01","2017-05-19 00:11:05","2017-04-11 04:24:10"
"4378",28190,1,28971,13333,0,0,"2017-05-11 12:00:00",0,"2017-05-08 00:00:00","2017-04-11 08:45:40","2017-05-08 09:40:32",3,"2017-05-18 12:00:00",NA,"2017-04-11 08:45:40"
"4379",28191,2,28971,13333,0,0,"2017-06-10 12:00:00",0,"2017-06-09 00:00:00","2017-04-11 08:45:40","2017-06-09 07:40:42",3,"2017-06-17 12:00:00",NA,"2017-04-11 08:45:40"
"4380",28192,3,28971,13334,0,0,"2017-07-10 12:00:00",0,"2017-06-09 00:00:00","2017-04-11 08:45:40","2017-06-09 07:40:42",3,"2017-07-17 12:00:00",NA,"2017-04-11 08:45:40"
"4381",28196,1,28976,10000,0,2000,"2017-05-11 12:00:01",2000,"2017-07-20 00:00:00","2017-04-11 08:51:10","2017-07-20 03:40:54",3,"2017-05-18 12:00:01","2017-07-14 00:11:17","2017-04-11 08:51:10"
"4382",28197,2,28976,10000,0,1200,"2017-06-10 12:00:01",1200,"2017-07-20 00:00:00","2017-04-11 08:51:10","2017-07-20 03:40:54",3,"2017-06-17 12:00:01","2017-07-16 00:11:14","2017-04-11 08:51:10"
"4383",28198,3,28976,10000,0,464,"2017-07-10 12:00:01",464,"2017-07-27 00:00:00","2017-04-11 08:51:10","2017-07-27 13:41:05",3,"2017-07-17 12:00:01","2017-07-25 00:11:21","2017-04-11 08:51:10"
"4384",28238,3,29000,16668,0,0,"2017-07-10 12:00:00",0,"2017-07-15 00:00:00","2017-04-11 09:56:16","2017-07-15 03:40:43",3,"2017-07-17 12:00:00",NA,"2017-04-11 09:56:16"
"4385",28239,1,29000,16666,0,0,"2017-05-11 12:00:00",0,"2017-05-11 00:00:00","2017-04-11 09:56:16","2017-05-11 03:40:32",3,"2017-05-18 12:00:00",NA,"2017-04-11 09:56:16"
"4386",28240,2,29000,16666,0,667,"2017-06-10 12:00:00",667,"2017-06-22 00:00:00","2017-04-11 09:56:16","2017-06-22 10:40:46",3,"2017-06-17 12:00:00","2017-06-18 00:11:12","2017-04-11 09:56:16"
"4387",28244,1,29011,20000,0,0,"2017-05-11 12:00:00",0,"2017-05-11 00:00:00","2017-04-11 10:43:44","2017-05-11 04:40:30",3,"2017-05-18 12:00:00",NA,"2017-04-11 10:43:44"
"4388",28245,2,29011,20000,0,0,"2017-06-10 12:00:00",0,"2017-05-11 00:00:00","2017-04-11 10:43:44","2017-05-11 04:40:30",3,"2017-06-17 12:00:00",NA,"2017-04-11 10:43:44"
"4389",28246,3,29011,20000,0,0,"2017-07-10 12:00:00",0,"2017-05-11 00:00:00","2017-04-11 10:43:44","2017-05-11 04:40:30",3,"2017-07-17 12:00:00",NA,"2017-04-11 10:43:44"
"4390",28277,1,29031,8333,0,0,"2017-05-11 12:00:01",0,"2017-05-10 00:00:00","2017-04-11 11:58:01","2017-05-10 09:40:40",3,"2017-05-18 12:00:01",NA,"2017-04-11 11:58:01"
"4391",28278,2,29031,8333,0,0,"2017-06-10 12:00:01",0,"2017-06-12 00:00:00","2017-04-11 11:58:01","2017-06-12 08:41:13",3,"2017-06-17 12:00:01",NA,"2017-04-11 11:58:01"
"4392",28279,3,29031,8334,0,0,"2017-07-10 12:00:01",0,"2017-07-11 00:00:00","2017-04-11 11:58:01","2017-07-11 09:41:28",3,"2017-07-17 12:00:01",NA,"2017-04-11 11:58:01"
"4393",28280,2,29033,31666,0,0,"2017-06-10 12:00:00",0,"2017-06-08 00:00:00","2017-04-11 11:59:17","2017-06-08 09:41:00",3,"2017-06-17 12:00:00",NA,"2017-04-11 11:59:17"
"4394",28281,1,29033,31666,0,0,"2017-05-11 12:00:00",0,"2017-05-06 00:00:00","2017-04-11 11:59:17","2017-05-06 05:40:28",3,"2017-05-18 12:00:00",NA,"2017-04-11 11:59:17"
"4395",28282,3,29033,31668,0,0,"2017-07-10 12:00:00",0,"2017-06-14 00:00:00","2017-04-11 11:59:17","2017-06-14 04:40:41",3,"2017-07-17 12:00:00",NA,"2017-04-11 11:59:17"
"4396",28310,3,29057,21668,0,0,"2017-07-10 12:00:00",0,"2017-05-02 00:00:00","2017-04-11 13:47:59","2017-05-02 09:40:28",3,"2017-07-17 12:00:00",NA,"2017-04-11 13:47:59"
"4397",28311,1,29057,21666,0,0,"2017-05-11 12:00:00",0,"2017-04-29 00:00:00","2017-04-11 13:47:59","2017-04-29 12:40:31",3,"2017-05-18 12:00:00",NA,"2017-04-11 13:47:59"
"4398",28312,2,29057,21666,0,0,"2017-06-10 12:00:00",0,"2017-05-02 00:00:00","2017-04-11 13:47:59","2017-05-02 09:40:28",3,"2017-06-17 12:00:00",NA,"2017-04-11 13:47:59"
"4399",28358,2,29089,33333,0,0,"2017-06-11 12:00:00",0,"2017-06-06 00:00:00","2017-04-12 02:54:12","2017-06-06 03:40:45",3,"2017-06-18 12:00:00",NA,"2017-04-12 02:54:12"
"4400",28359,1,29089,33333,0,0,"2017-05-12 12:00:00",0,"2017-05-10 00:00:00","2017-04-12 02:54:12","2017-05-10 12:40:28",3,"2017-05-19 12:00:00",NA,"2017-04-12 02:54:12"
"4401",28360,3,29089,33334,0,0,"2017-07-11 12:00:00",0,"2017-06-19 00:00:00","2017-04-12 02:54:12","2017-06-19 09:41:16",3,"2017-07-18 12:00:00",NA,"2017-04-12 02:54:12"
"4402",28367,3,29095,21668,0,0,"2017-07-11 12:00:00",0,"2017-04-28 00:00:00","2017-04-12 03:52:23","2017-04-28 03:40:38",3,"2017-07-18 12:00:00",NA,"2017-04-12 03:52:23"
"4403",28368,2,29095,21666,0,0,"2017-06-11 12:00:00",0,"2017-04-28 00:00:00","2017-04-12 03:52:23","2017-04-28 03:40:38",3,"2017-06-18 12:00:00",NA,"2017-04-12 03:52:23"
"4404",28369,1,29095,21666,0,0,"2017-05-12 12:00:00",0,"2017-04-28 00:00:00","2017-04-12 03:52:23","2017-04-28 03:40:38",3,"2017-05-19 12:00:00",NA,"2017-04-12 03:52:23"
"4405",28397,2,29118,11666,0,0,"2017-06-11 12:00:01",0,"2017-05-12 00:00:00","2017-04-12 05:51:19","2017-05-12 07:40:38",3,"2017-06-18 12:00:01",NA,"2017-04-12 05:51:19"
"4406",28398,3,29118,11668,0,0,"2017-07-11 12:00:01",0,"2017-05-12 00:00:00","2017-04-12 05:51:19","2017-05-12 07:40:38",3,"2017-07-18 12:00:01",NA,"2017-04-12 05:51:19"
"4407",28399,1,29118,11666,0,0,"2017-05-12 12:00:01",0,"2017-05-12 00:00:00","2017-04-12 05:51:19","2017-05-12 07:40:38",3,"2017-05-19 12:00:01",NA,"2017-04-12 05:51:19"
"4408",28547,2,29237,25000,0,2000,"2017-06-12 12:00:01",2000,"2017-07-06 00:00:00","2017-04-13 04:46:11","2017-07-06 01:40:38",3,"2017-06-19 12:00:01","2017-07-04 00:11:15","2017-04-13 04:46:11"
"4409",28548,1,29237,25000,0,0,"2017-05-13 12:00:01",0,"2017-05-13 00:00:00","2017-04-13 04:46:11","2017-05-13 07:40:24",3,"2017-05-20 12:00:01",NA,"2017-04-13 04:46:11"
"4410",28549,3,29237,25000,0,0,"2017-07-12 12:00:01",0,"2017-07-19 00:00:00","2017-04-13 04:46:11","2017-07-19 07:41:47",3,"2017-07-19 12:00:01",NA,"2017-04-13 04:46:11"
"4411",28577,3,29265,18334,0,0,"2017-07-12 12:00:01",0,"2017-06-02 00:00:00","2017-04-13 06:49:53","2017-06-02 09:40:37",3,"2017-07-19 12:00:01",NA,"2017-04-13 06:49:53"
"4412",28578,2,29265,18333,0,0,"2017-06-12 12:00:01",0,"2017-06-02 00:00:00","2017-04-13 06:49:53","2017-06-02 09:40:37",3,"2017-06-19 12:00:01",NA,"2017-04-13 06:49:53"
"4413",28579,1,29265,18333,0,1100,"2017-05-13 12:00:01",1100,"2017-06-02 00:00:00","2017-04-13 06:49:53","2017-06-02 09:40:37",3,"2017-05-20 12:00:01","2017-05-28 00:11:05","2017-04-13 06:49:53"
"4414",28601,3,29285,18334,0,0,"2017-07-12 12:00:00",0,"2017-07-10 00:00:00","2017-04-13 08:22:55","2017-07-10 11:41:08",3,"2017-07-19 12:00:00",NA,"2017-04-13 08:22:55"
"4415",28602,2,29285,18333,0,0,"2017-06-12 12:00:00",0,"2017-06-12 00:00:00","2017-04-13 08:22:55","2017-06-12 09:40:52",3,"2017-06-19 12:00:00",NA,"2017-04-13 08:22:55"
"4416",28603,1,29285,18333,0,0,"2017-05-13 12:00:00",0,"2017-05-15 00:00:00","2017-04-13 08:22:55","2017-05-15 05:40:30",3,"2017-05-20 12:00:00",NA,"2017-04-13 08:22:55"
"4417",28619,2,29304,10000,0,0,"2017-06-12 12:00:00",0,"2017-05-30 00:00:00","2017-04-13 09:53:50","2017-05-30 07:40:30",3,"2017-06-19 12:00:00",NA,"2017-04-13 09:53:50"
"4418",28620,3,29304,10000,0,0,"2017-07-12 12:00:00",0,"2017-05-30 00:00:00","2017-04-13 09:53:50","2017-05-30 07:40:30",3,"2017-07-19 12:00:00",NA,"2017-04-13 09:53:50"
"4419",28621,1,29304,10000,0,400,"2017-05-13 12:00:00",400,"2017-05-22 00:00:00","2017-04-13 09:53:50","2017-05-22 10:40:31",3,"2017-05-20 12:00:00","2017-05-21 00:11:05","2017-04-13 09:53:50"
"4420",28631,1,29310,11666,0,933,"2017-05-13 12:00:00",933,"2017-06-08 00:00:00","2017-04-13 10:14:29","2017-06-08 04:40:53",3,"2017-05-20 12:00:00","2017-06-04 00:11:08","2017-04-13 10:14:29"
"4421",28632,3,29310,11668,0,0,"2017-07-12 12:00:00",0,"2017-07-12 00:00:00","2017-04-13 10:14:29","2017-07-12 08:41:14",3,"2017-07-19 12:00:00",NA,"2017-04-13 10:14:29"
"4422",28633,2,29310,11666,0,1166,"2017-06-12 12:00:00",1166,"2017-07-12 00:00:00","2017-04-13 10:14:29","2017-07-12 05:41:06",3,"2017-06-19 12:00:00","2017-07-11 00:11:19","2017-04-13 10:14:29"
"4423",28694,2,29356,21666,0,0,"2017-06-12 12:00:01",0,"2017-06-13 00:00:00","2017-04-13 12:35:46","2017-06-13 11:40:32",3,"2017-06-19 12:00:01",NA,"2017-04-13 12:35:46"
"4424",28695,1,29356,21666,0,0,"2017-05-13 12:00:01",0,"2017-05-12 00:00:00","2017-04-13 12:35:46","2017-05-12 10:40:24",3,"2017-05-20 12:00:01",NA,"2017-04-13 12:35:46"
"4425",28696,3,29356,21668,0,0,"2017-07-12 12:00:01",0,"2017-07-12 00:00:00","2017-04-13 12:35:46","2017-07-12 08:41:00",3,"2017-07-19 12:00:01",NA,"2017-04-13 12:35:46"
"4426",28700,2,29358,16666,0,267,"2017-06-12 12:00:00",267,"2017-06-20 00:00:00","2017-04-13 12:40:08","2017-06-20 10:40:48",3,"2017-06-19 12:00:00","2017-06-20 00:11:12","2017-04-13 12:40:08"
"4427",28701,1,29358,16666,0,0,"2017-05-13 12:00:00",0,"2017-05-12 00:00:00","2017-04-13 12:40:08","2017-05-12 06:40:31",3,"2017-05-20 12:00:00",NA,"2017-04-13 12:40:08"
"4428",28702,3,29358,16668,0,0,"2017-07-12 12:00:00",0,"2017-07-12 00:00:00","2017-04-13 12:40:08","2017-07-12 09:41:32",3,"2017-07-19 12:00:00",NA,"2017-04-13 12:40:08"
"4429",28757,3,29416,26668,0,0,"2017-07-13 12:00:00",0,"2017-07-12 00:00:00","2017-04-14 05:54:03","2017-07-12 03:41:00",3,"2017-07-20 12:00:00",NA,"2017-04-14 05:54:03"
"4430",28758,1,29416,26666,0,0,"2017-05-14 12:00:00",0,"2017-05-12 00:00:00","2017-04-14 05:54:03","2017-05-12 03:40:24",3,"2017-05-21 12:00:00",NA,"2017-04-14 05:54:03"
"4431",28759,2,29416,26666,0,0,"2017-06-13 12:00:00",0,"2017-06-12 00:00:00","2017-04-14 05:54:03","2017-06-12 14:40:41",3,"2017-06-20 12:00:00",NA,"2017-04-14 05:54:03"
"4432",28787,2,29445,13333,0,0,"2017-06-13 12:00:00",0,"2017-06-09 00:00:00","2017-04-14 09:02:14","2017-06-09 10:40:50",3,"2017-06-20 12:00:00",NA,"2017-04-14 09:02:14"
"4433",28788,1,29445,13333,0,0,"2017-05-14 12:00:00",0,"2017-05-15 00:00:00","2017-04-14 09:02:14","2017-05-15 03:41:07",3,"2017-05-21 12:00:00",NA,"2017-04-14 09:02:14"
"4434",28789,3,29445,13334,0,0,"2017-07-13 12:00:00",0,"2017-07-10 00:00:00","2017-04-14 09:02:14","2017-07-10 07:42:06",3,"2017-07-20 12:00:00",NA,"2017-04-14 09:02:14"
"4435",28796,1,29449,13333,0,0,"2017-05-14 12:00:01",0,"2017-05-15 00:00:00","2017-04-14 09:18:07","2017-05-16 06:45:58",3,"2017-05-21 12:00:01",NA,"2017-04-14 09:18:07"
"4436",28797,3,29449,13334,0,0,"2017-07-13 12:00:01",0,"2017-06-13 00:00:00","2017-04-14 09:18:07","2017-06-13 03:40:34",3,"2017-07-20 12:00:01",NA,"2017-04-14 09:18:07"
"4437",28798,2,29449,13333,0,0,"2017-06-13 12:00:01",0,"2017-06-13 00:00:00","2017-04-14 09:18:07","2017-06-13 03:40:34",3,"2017-06-20 12:00:01",NA,"2017-04-14 09:18:07"
"4438",28811,3,29470,11668,0,0,"2017-07-13 12:00:00",0,"2017-07-03 00:00:00","2017-04-14 12:30:45","2017-07-03 10:41:22",3,"2017-07-20 12:00:00",NA,"2017-04-14 12:30:45"
"4439",28812,2,29470,11666,0,0,"2017-06-13 12:00:00",0,"2017-06-09 00:00:00","2017-04-14 12:30:45","2017-06-09 05:40:43",3,"2017-06-20 12:00:00",NA,"2017-04-14 12:30:45"
"4440",28813,1,29470,11666,0,0,"2017-05-14 12:00:00",0,"2017-05-08 00:00:00","2017-04-14 12:30:45","2017-05-08 05:40:31",3,"2017-05-21 12:00:00",NA,"2017-04-14 12:30:45"
"4441",28826,2,29484,11666,0,698,"2017-06-13 12:00:01",698,"2017-06-29 00:00:00","2017-04-14 14:07:28","2017-06-29 05:40:43",3,"2017-06-20 12:00:01","2017-06-28 00:11:16","2017-04-14 14:07:28"
"4442",28827,1,29484,11666,0,0,"2017-05-14 12:00:01",0,"2017-05-17 00:00:00","2017-04-14 14:07:28","2017-05-17 03:40:24",3,"2017-05-21 12:00:01",NA,"2017-04-14 14:07:28"
"4443",28828,3,29484,11668,0,0,"2017-07-13 12:00:01",0,"2017-07-17 00:00:00","2017-04-14 14:07:28","2017-07-17 07:41:24",3,"2017-07-20 12:00:01",NA,"2017-04-14 14:07:28"
"4444",28907,3,29591,10000,0,0,"2017-07-14 12:00:01",0,"2017-06-28 00:00:00","2017-04-15 12:25:33","2017-06-28 04:40:33",3,"2017-07-21 12:00:01",NA,"2017-04-15 12:25:33"
"4445",28908,2,29591,10000,0,0,"2017-06-14 12:00:01",0,"2017-05-26 00:00:00","2017-04-15 12:25:33","2017-05-26 12:40:31",3,"2017-06-21 12:00:01",NA,"2017-04-15 12:25:33"
"4446",28909,1,29591,10000,0,0,"2017-05-15 12:00:01",0,"2017-05-15 00:00:00","2017-04-15 12:25:33","2017-05-16 06:47:15",3,"2017-05-22 12:00:01",NA,"2017-04-15 12:25:33"
"4447",28943,2,29625,16666,0,0,"2017-06-15 12:00:01",0,"2017-05-26 00:00:00","2017-04-16 02:27:23","2017-05-26 03:40:39",3,"2017-06-22 12:00:01",NA,"2017-04-16 02:27:23"
"4448",28944,3,29625,16668,0,0,"2017-07-15 12:00:01",0,"2017-05-26 00:00:00","2017-04-16 02:27:23","2017-05-26 03:40:39",3,"2017-07-22 12:00:01",NA,"2017-04-16 02:27:23"
"4449",28945,1,29625,16666,0,0,"2017-05-16 12:00:01",0,"2017-05-04 00:00:00","2017-04-16 02:27:23","2017-05-04 03:40:49",3,"2017-05-23 12:00:01",NA,"2017-04-16 02:27:23"
"4450",28952,3,29646,11668,0,0,"2017-07-16 12:00:01",0,"2017-07-12 00:00:00","2017-04-17 03:47:04","2017-07-12 06:41:23",3,"2017-07-23 12:00:01",NA,"2017-04-17 03:47:04"
"4451",28953,1,29646,11666,0,0,"2017-05-17 12:00:01",0,"2017-05-06 00:00:00","2017-04-17 03:47:04","2017-05-06 03:40:58",3,"2017-05-24 12:00:01",NA,"2017-04-17 03:47:04"
"4452",28954,2,29646,11666,0,0,"2017-06-16 12:00:01",0,"2017-06-08 00:00:00","2017-04-17 03:47:04","2017-06-08 10:40:56",3,"2017-06-23 12:00:01",NA,"2017-04-17 03:47:04"
"4453",28961,1,29654,10000,0,0,"2017-05-17 12:00:00",0,"2017-05-17 00:00:00","2017-04-17 04:31:05","2017-05-17 12:40:35",3,"2017-05-24 12:00:00",NA,"2017-04-17 04:31:05"
"4454",28962,3,29654,10000,0,0,"2017-07-16 12:00:00",0,"2017-06-17 00:00:00","2017-04-17 04:31:05","2017-06-17 04:40:46",3,"2017-07-23 12:00:00",NA,"2017-04-17 04:31:05"
"4455",28963,2,29654,10000,0,0,"2017-06-16 12:00:00",0,"2017-06-17 00:00:00","2017-04-17 04:31:05","2017-06-17 04:40:46",3,"2017-06-23 12:00:00",NA,"2017-04-17 04:31:05"
"4456",29009,2,29705,13333,0,0,"2017-06-16 12:00:01",0,"2017-04-26 00:00:00","2017-04-17 09:02:06","2017-04-26 03:40:29",3,"2017-06-23 12:00:01",NA,"2017-04-17 09:02:06"
"4457",29010,1,29705,13333,0,0,"2017-05-17 12:00:01",0,"2017-04-26 00:00:00","2017-04-17 09:02:06","2017-04-26 03:40:29",3,"2017-05-24 12:00:01",NA,"2017-04-17 09:02:06"
"4458",29011,3,29705,13334,0,0,"2017-07-16 12:00:01",0,"2017-04-26 00:00:00","2017-04-17 09:02:06","2017-04-26 03:40:29",3,"2017-07-23 12:00:01",NA,"2017-04-17 09:02:06"
"4459",29018,3,29708,15000,0,0,"2017-07-16 12:00:01",0,"2017-07-15 00:00:00","2017-04-17 09:14:18","2017-07-15 11:41:17",3,"2017-07-23 12:00:01",NA,"2017-04-17 09:14:18"
"4460",29019,2,29708,15000,0,0,"2017-06-16 12:00:01",0,"2017-06-17 00:00:00","2017-04-17 09:14:18","2017-06-17 17:40:31",3,"2017-06-23 12:00:01",NA,"2017-04-17 09:14:18"
"4461",29020,1,29708,15000,0,0,"2017-05-17 12:00:01",0,"2017-05-17 00:00:00","2017-04-17 09:14:18","2017-05-17 17:40:23",3,"2017-05-24 12:00:01",NA,"2017-04-17 09:14:18"
"4462",29051,3,29729,10000,0,0,"2017-07-16 12:00:00",0,"2017-06-07 00:00:00","2017-04-17 11:45:35","2017-06-07 11:40:47",3,"2017-07-23 12:00:00",NA,"2017-04-17 11:45:35"
"4463",29052,2,29729,10000,0,0,"2017-06-16 12:00:00",0,"2017-06-07 00:00:00","2017-04-17 11:45:35","2017-06-07 11:40:47",3,"2017-06-23 12:00:00",NA,"2017-04-17 11:45:35"
"4464",29053,1,29729,10000,0,600,"2017-05-17 12:00:00",600,"2017-06-02 00:00:00","2017-04-17 11:45:35","2017-06-02 05:40:49",3,"2017-05-24 12:00:00","2017-06-01 00:11:10","2017-04-17 11:45:35"
"4465",29156,3,29822,13334,0,0,"2017-07-17 12:00:01",0,"2017-05-08 00:00:00","2017-04-18 07:47:32","2017-05-08 11:40:42",3,"2017-07-24 12:00:01",NA,"2017-04-18 07:47:32"
"4466",29157,1,29822,13333,0,0,"2017-05-18 12:00:01",0,"2017-05-08 00:00:00","2017-04-18 07:47:32","2017-05-08 11:40:42",3,"2017-05-25 12:00:01",NA,"2017-04-18 07:47:32"
"4467",29158,2,29822,13333,0,0,"2017-06-17 12:00:01",0,"2017-05-08 00:00:00","2017-04-18 07:47:32","2017-05-08 11:40:42",3,"2017-06-24 12:00:01",NA,"2017-04-18 07:47:32"
"4468",29159,1,29825,8333,0,0,"2017-05-18 12:00:00",0,"2017-05-17 00:00:00","2017-04-18 08:17:41","2017-05-17 14:40:25",3,"2017-05-25 12:00:00",NA,"2017-04-18 08:17:41"
"4469",29160,2,29825,8333,0,0,"2017-06-17 12:00:00",0,"2017-06-16 00:00:00","2017-04-18 08:17:41","2017-06-16 03:40:29",3,"2017-06-24 12:00:00",NA,"2017-04-18 08:17:41"
"4470",29161,3,29825,8334,0,0,"2017-07-17 12:00:00",0,"2017-07-04 00:00:00","2017-04-18 08:17:41","2017-07-04 14:40:58",3,"2017-07-24 12:00:00",NA,"2017-04-18 08:17:41"
